org_id,pc1,pc2
ORG_910633079,0.018157583,-0.30762783
ORG_912875636,-0.039586294,-0.14299886
ORG_986154620,-0.090748064,-0.063836016
ORG_923203266,-0.06985497,0.0075072967
ORG_919602774,0.05468962,-0.058987338
ORG_910797845,-0.18684295,-0.026075507
ORG_955479569,0.13524169,0.3329836
ORG_918378424,-0.040257916,-0.015643926
ORG_982422047,-0.054306395,0.01557996
ORG_984723591,0.086418174,-0.012051685
ORG_914438435,0.14203307,0.17766526
ORG_912840550,-0.18804061,-0.07404415
ORG_920722973,0.0045028217,-0.09713077
ORG_911634777,-0.0010502923,0.017069131
ORG_924503608,-0.33274823,0.02878994
ORG_922585187,-0.05553391,-0.12400859
ORG_954040851,-0.010880244,-0.17731111
ORG_998354294,-0.025619084,-0.095364474
ORG_942796284,0.11848116,-0.04915475
ORG_953548952,0.044193216,-0.060917526
ORG_916139786,0.1948868,0.12997538
ORG_922989398,-0.023006054,-0.12500288
ORG_927345855,0.040617313,-0.14410992
ORG_926661110,0.06309565,-0.19424145
ORG_968773353,0.061579153,-0.21796593
ORG_924666632,-0.033134725,-0.02890295
ORG_916848362,-0.09392063,0.31677172
ORG_926605011,0.03192545,-0.22826663
ORG_914825827,0.08778328,-0.09946918
ORG_995842684,-0.0023450016,-0.10630487
ORG_919559120,-0.07783052,0.0550125
ORG_916290471,0.055799056,-0.12737682
ORG_915441705,0.024779059,-0.007662605
ORG_911291507,0.018427633,-0.16399425
ORG_917874268,0.11188615,0.12757923
ORG_910245317,0.005224522,-0.14130735
ORG_917427363,-0.24383754,0.0048067034
ORG_913058308,0.097903796,0.06693247
ORG_936467668,0.02215828,-0.10577765
ORG_921077797,0.026314147,-0.07823336
ORG_912949787,0.081311986,-0.026390804
ORG_917297771,0.070302315,-0.22717735
ORG_919469527,0.06379798,0.116911165
ORG_911103952,0.029005565,-0.09290723
ORG_915124074,0.15216133,0.20191371
ORG_995726671,0.080797486,-0.04841759
ORG_916968621,0.101676136,-0.20574212
ORG_914846154,0.14523165,0.14681163
ORG_953713556,0.13462259,0.24138424
ORG_919597825,0.034429073,-0.1445477
ORG_910526040,0.1620665,0.07457875
ORG_919719240,0.0015363648,-0.14131145
ORG_922718501,-0.041693922,-0.053218722
ORG_998687706,0.08005496,0.18174233
ORG_957330016,-0.0013537072,-0.04705145
ORG_921492192,-0.0389064,-0.07709805
ORG_916958531,-0.07793042,-0.06353727
ORG_917732460,-0.0555064,-0.07470873
ORG_915549004,0.08919961,0.20132133
ORG_926862263,0.070605755,-0.24360175
ORG_925988406,0.085884884,0.23483722
ORG_955244035,0.099481136,-0.1428465
ORG_920210273,0.11036072,-0.11624048
ORG_911259560,0.05464752,-0.19378348
ORG_921624759,-0.11005134,-0.062056355
ORG_936812653,0.101298735,0.18028569
ORG_916168368,0.11676883,0.17658886
ORG_914334749,-0.013510806,-0.19828251
ORG_921272092,0.039480887,-0.101707734
ORG_924374936,0.15880176,0.30160567
ORG_925457111,0.01538421,-0.15306245
ORG_910417534,0.09723531,0.18480684
ORG_949757224,0.049385864,-0.06548544
ORG_918214608,0.013002588,-0.11422518
ORG_922856702,0.120253235,-0.062090386
ORG_925677915,0.09977973,-0.051724546
ORG_924541199,-0.1360337,-0.089642115
ORG_926514743,-0.017093685,-0.041244913
ORG_922485278,0.11310556,0.13050981
ORG_924507377,-0.021534855,-0.11459899
ORG_915663593,0.061794445,-0.1019451
ORG_926469909,-0.012033005,-0.12304444
ORG_922979417,0.016517302,0.030918194
ORG_913256263,-0.028286215,0.007142093
